Data ID No,Chemical Name,Chemical Class,Carbon Number,CAS,SMILES,Inoculum description,DT50,log(DT50),Innoculum,StudyT,logfoc,logWSratio,log_Tdose,log_Dose,Disp,bond:C#N_nitrile_generic,bond:C#N_nitrile,bond:CN_amine_aliphatic_generic,bond:CS_sulfide_dialkyl,bond:CS_sulfide,chain:alkaneBranch_isopropyl_C3,chain:alkaneBranch_isohexyl_pentyl_3-methyl,chain:alkaneBranch_isooctyl_heptyl_3-methyl,chain:alkaneBranch_isononyl_heptyl_2_5-methyl,chain:alkaneCyclic_hexyl_C6,chain:alkaneLinear_ethyl_C2_(connect_noZ_CN=4),chain:alkaneLinear_propyl_C3,chain:alkaneLinear_butyl_C4,chain:alkaneLinear_hexyl_C6,chain:alkaneLinear_octyl_C8,chain:alkaneLinear_decyl_C10,chain:alkaneLinear_dodedyl_C12,chain:alkaneLinear_tetradecyl_C14,chain:alkaneLinear_hexadecyl_C16,chain:alkaneLinear_stearyl_C18,chain:alkeneCyclic_diene_cyclopentadiene,chain:alkeneCyclic_ethene_C_(connect_noZ),chain:alkeneLinear_mono-ene_ehtylene_terminal,chain:alkeneLinear_mono-ene_ethylene_generic,chain:aromaticAlkane_Ar-C_meta,chain:aromaticAlkane_Ar-C_ortho,chain:aromaticAlkane_Ph-C1_acyclic_generic,chain:aromaticAlkane_Ph-1_4-C1_acyclic,chain:aromaticAlkane_Ph-C2,chain:aromaticAlkane_Ph-C1_cyclic,chain:aromaticAlkene_Ph-C2_cyclic,ring:aromatic_benzene,ring:aromatic_biphenyl,ring:aromatic_phenyl,ring:fused_[5_6]_indane,ring:fused_[6_6]_naphthalene,ring:fused_PAH_acenaphthylene,ring:fused_PAH_anthracene,ring:fused_PAH_benz(a)anthracene,ring:fused_PAH_benzophenanthrene,ring:fused_PAH_fluorene,ring:fused_PAH_phenanthrene,ring:fused_PAH_pyrene,ring:hetero_[5]_N_pyrrole,ring:hetero_[5]_N_pyrrole_generic,ring:hetero_[5]_N_S_thiazole,ring:hetero_[5]_O_furan,ring:hetero_[5]_O_oxolane,ring:hetero_[5]_S_thiophene,ring:hetero_[5]_Z_1_3-Z,ring:hetero_[5]_Z_1-Z,ring:hetero_[5_6]_N_indole,ring:hetero_[5_6]_N_S_benzothiazole_(1_3-),ring:hetero_[5_6]_O_benzofuran,ring:hetero_[5_6]_Z_generic,ring:hetero_[6]_N_pyrazine,ring:hetero_[6]_N_pyridine,ring:hetero_[6]_N_pyridine_generic,ring:hetero_[6]_Z_1-,ring:hetero_[6]_Z_1_4-,ring:hetero_[6]_Z_generic,ring:hetero_[6_5_6]_N_carbazole,ring:hetero_[6_5_6]_O_benzofuran_dibenzo,ring:hetero_[6_6]_N_isoquinoline,ring:hetero_[6_6]_N_quinoline,ring:hetero_[6_6]_N_quinoxaline,ring:hetero_[6_6]_Z_generic,ring:hetero_[6_6_6]_N_acridine,Compartment assignment,Matrix location,Approximate location coordinates,Matrix collection Temperature (oC),abs(diff(T)),Matrix storage,Study system,Study matrix volume (L),Matrix Organic Carbon Content (%),pH,Study moisture content (%),Study Sediment:Water ratio,Study Agitation,Study Agitation description,Study Aeration,Study Aeration description,Study duration (d),Study controls,Abiotic control type,Test substance type,Test substance description,Test substance physical form,Test substance dosing stratgy,Total hydrocarbon dose (ppm),Initial test substance concentration (ppm),Final test substance concentration (ppm),Kinetics used,R2 (if applicable),Lag (d),Rate (d-1),Halflife (d),Study reference,Study comments,Other comments,Soil classification,Non standard inoculum,pH,Organic carbon,Sampling and storage,"Nutrient supplemenation (N,P)",Non-routine experimental setup,Soil moisture,Soil aeration,Water:Sediment ratio,Sediment agitation and aeration,Light regime,Test substance concentration,"Mixtures, crudes or petroleum products",Temperature,Inoculum,Test system,Flags,Total relevance (Inoculum + Test system ave),HL_bhcw,logHL_bhcw
956,Phenanthridine,Het,13,229-87-8,c1ccc2c(c1)cnc3ccccc23,Clay sediment and sterile artifical seawater,11.5,1.05897786,Marine,24,,0.903089987,3,1.672097858,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,1,0,Sediment,"Bay St. Louis estuary, MS, USA",30.347°N 89.317°W,,N.D.,,Closed microcosm in glass vessel with various entry/exit ports,0.04,,,,8,Yes,Magnetic stirrer,Yes,Well oxidized (+150 mV) conditions maintained,112,Abiotic control,Extended Autoclave,Synthetic mixture,,Solid,Dissolved in solvent (acetone) and mixed in sediment for 24 hours,1000,47,0,First order rate constant,0.78,,0.061,11.5,Catallo 1996,System equilibrated for 7 days before start of experiment,"Salinity of seawater 15g/L. Dried, ground Spartina added to each sediment at 5%w/w",N/A,N ,H,L,H,L,N ,N/A,N/A,M,L,L,M,M,H,2.0,1.8,0,1.9,-99,-99
957,Phenanthridine,Het,13,229-87-8,c1ccc2c(c1)cnc3ccccc23,Sandy sediment and sterile artifical seawater,149,2.173186268,Marine,24,,0.903089987,3,1.698970004,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,1,0,Sediment,"Bay St. Louis estuary, MS, USA",30.347°N 89.317°W,,N.D.,,Closed microcosm in glass vessel with teflon cap,0.04,,,,8,No,Static,Yes,Aerated when sampling,112,Abiotic control,Extended Autoclave,Synthetic mixture,,Solid,Dissolved in solvent (acetone) and mixed in sediment for 24 hours,1000,50,23.95436242,First order rate constant,,,0.005,149,Catallo 1996,,"Salinity of seawater 15g/L. Dried, ground Spartina added to each sediment at 5%w/w",N/A,N ,H,L,H,L,N ,N/A,N/A,M,H,L,M,M,H,2.0,2.2,0,2.1,-99,-99
958,Phytane,i-P,20,638-36-8,CCC(C)CCCC(C)CCCC(C)CCCC(C)C,Beach sediment,6.93,0.840733235,Marine,28,,-0.045757491,2.84509804,1.146128036,No,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sediment,"Beirut, Lebabon","33°57'47.7""N 35°35'55.5""E",,N.D.,,Closed (partially) microcosm in 250mL glass shake flasks. Plugged with non-absorbant cotton wool and incubated under ambient light/dark conditions (assumed),0.1,,,,0.9,Yes,"Rotary Shaker, 200 rpm",Yes,Microcosms partially open,42,Vessels partially sealed. Losses normalised to hopane,,Crude oil,"Light Arabian crude oil. API Gravity at 15oC, 29.22. Kinematic Viscosity at 40oC, 76.5 cSt",Liquid,Mixed directly,700,14,,First order rate constant,,,0.1,6.93,Sakaya 2019,Potassium nitrate (KNO3) and sodiumtriphosphate pentabasic (Na5P3O10) added,,N/A,N ,L,L,H,H,N ,N/A,N/A,L,L,L,M,M,H,2.0,1.7,0,1.8,54.5,1.7364
959,Phytane,i-P,20,638-36-8,CCC(C)CCCC(C)CCCC(C)CCCC(C)C,Beach sediment,7.294736842,0.863009629,Marine,28,,-0.045757491,2.84509804,1.146128036,No,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sediment,"Beirut, Lebabon","33°57'47.7""N 35°35'55.5""E",,N.D.,,Closed (partially) microcosm in 250mL glass shake flasks. Plugged with non-absorbant cotton wool and incubated under ambient light/dark conditions (assumed),0.1,,,,0.9,Yes,"Rotary Shaker, 200 rpm",Yes,Microcosms partially open,42,Vessels partially sealed. Losses normalised to hopane,,Crude oil,"Light Arabian crude oil. API Gravity at 15oC, 29.22. Kinematic Viscosity at 40oC, 76.5 cSt",Liquid,Mixed directly,700,14,,First order rate constant,,,0.095,7.294736842,Sakaya 2019,,,N/A,N ,L,L,H,H,N ,N/A,N/A,L,L,L,M,M,H,2.0,1.7,0,1.8,54.5,1.7364
960,Phytane,i-P,20,638-36-8,CCC(C)CCCC(C)CCCC(C)CCCC(C)C,Beach sediment,10.2312,1.009926574,Marine,18,,-0.045757491,2.84509804,1.146128036,No,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sediment,"Beirut, Lebabon","33°57'47.7""N 35°35'55.5""E",,N.D.,,Closed (partially) microcosm in 250mL glass shake flasks. Plugged with non-absorbant cotton wool and incubated under ambient light/dark conditions (assumed),0.1,,,,0.9,Yes,"Rotary Shaker, 200 rpm",Yes,Microcosms partially open,42,Vessels partially sealed. Losses normalised to hopane,,Crude oil,"Light Arabian crude oil. API Gravity at 15oC, 29.22. Kinematic Viscosity at 40oC, 76.5 cSt",Liquid,Mixed directly,700,14,,First order rate constant,,,0.06773399,10.2312,Sakaya 2019,Potassium nitrate (KNO3) and sodiumtriphosphate pentabasic (Na5P3O10) added,,N/A,N ,L,L,H,H,N ,N/A,N/A,L,L,L,M,M,H,2.0,1.7,0,1.8,54.5,1.7364
961,Phytane,i-P,20,638-36-8,CCC(C)CCCC(C)CCCC(C)CCCC(C)C,Beach sediment,13.398,1.127039973,Marine,18,,-0.045757491,2.84509804,1.146128036,No,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sediment,"Beirut, Lebabon","33°57'47.7""N 35°35'55.5""E",,N.D.,,Closed (partially) microcosm in 250mL glass shake flasks. Plugged with non-absorbant cotton wool and incubated under ambient light/dark conditions (assumed),0.1,,,,0.9,Yes,"Rotary Shaker, 200 rpm",Yes,Microcosms partially open,42,Vessels partially sealed. Losses normalised to hopane,,Crude oil,"Light Arabian crude oil. API Gravity at 15oC, 29.22. Kinematic Viscosity at 40oC, 76.5 cSt",Liquid,Mixed directly,700,14,,First order rate constant,,,0.051724138,13.398,Sakaya 2019,,,N/A,N ,L,L,H,H,N ,N/A,N/A,L,L,L,M,M,H,2.0,1.7,0,1.8,54.5,1.7364
962,Phytane,i-P,20,638-36-8,CCC(C)CCCC(C)CCCC(C)CCCC(C)C,Coastal mudflat sediment,15.43429844,1.188486894,Marine,22,,0.602059991,4.301029996,1.030181963,No,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sediment,"Colne Estuary, Essex, UK",51.810°N 0.979°E,Collected 3 July 2006 at low tide,#VALUE!,Sediment cores and seawater collected and and stored at 4oC for maximum of 6 days,Outdoor mesocosms constructed in plastic containers. 20 sediment cores in 42x32x25.5cm container. Seawater reservior was 45x22x24cm. Sediments were intermittently submerged in seawater to reflect tidal conditions.,1.7,,,,4,No,Intact cores used that were intermittently submerged with seawter,Yes,Open mesocosm and submerged with aerated seawater,21,Abiotic control,Extended Autoclave,Crude oil,Forties blend crude oil artifically weathered to removed volatiles. ,Liquid,Vigorously mixed with sterile seawater at a ratio of 25% (vol/vol) until an emulsion was obtained. Emulsion added to top of each sediment core,20000,10.72,4.78,First order rate constant,0.94,,0.0449,15.43429844,Coulon 2012,Daily temperature fluctuations between 15 - 30oC throughout experiment,,N/A,N ,L,L,H,H,Y,N/A,N/A,H,H,L,M,M,H,2.0,2.3,1,2.2,54.5,1.7364
963,Prisatne,i-P,19,1921-70-6,CC(C)CCCC(C)CCCC(C)CCCC(C)C,Lake water and sediment,55.26315789,1.742435698,Freshwater,10,,2.301029996,3.606381365,2.204119983,No,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sediment,"Cowan lake, Ohio, USA","39.3864° N, 83.9030° W",10,0,Sediment and water samples were transported from field to laboratory while packed in ice,"Closed microcosm in 250mL screw cap Erlenmeyer flask. Daily photoperiod, using light (fluorescent ""grolites"") intensities that approximated field conditions.",0.052,,,,200,No,No description provided ,Yes,Assume microcosm not fully sealed and passive aeration permitted,21,Abiotic control,10% formalin,Synthetic mixture + weathered kerosene,Kerosene is weathered JP-5 jet fuel,Liquid,Added directly to microcosm,4040,160,129.6,Zero order rate constant,,,0.0090,55.3,Cooney 1985,0.41mM KNO3 and 0.15mM KHPO4 added,Degradation kinetics determined from linear decrease between 2 time points,N/A,N ,L,L,H,M,N ,N/A,N/A,L,L,L,M,M,H,1.8,1.7,0,1.7,46.78,1.67
964,Prisatne,i-P,19,1921-70-6,CC(C)CCCC(C)CCCC(C)CCCC(C)C,Beach sediment,6.3,0.799340549,Marine,28,,-0.045757491,2.84509804,1.146128036,No,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sediment,"Beirut, Lebabon","33°57'47.7""N 35°35'55.5""E",,N.D.,,Closed (partially) microcosm in 250mL glass shake flasks. Plugged with non-absorbant cotton wool and incubated under ambient light/dark conditions (assumed),0.1,,,,0.9,Yes,"Rotary Shaker, 200 rpm",Yes,Microcosms partially open,42,Vessels partially sealed. Losses normalised to hopane,,Crude oil,"Light Arabian crude oil. API Gravity at 15oC, 29.22. Kinematic Viscosity at 40oC, 76.5 cSt",Liquid,Mixed directly,700,14,,First order rate constant,,,0.11,6.3,Sakaya 2019,Potassium nitrate (KNO3) and sodiumtriphosphate pentabasic (Na5P3O10) added,,N/A,N ,L,L,H,H,N ,N/A,N/A,L,L,L,M,M,H,2.0,1.7,0,1.8,46.78,1.67
965,Prisatne,i-P,19,1921-70-6,CC(C)CCCC(C)CCCC(C)CCCC(C)C,Beach sediment,6.6,0.819543936,Marine,28,,-0.045757491,2.84509804,1.146128036,No,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sediment,"Beirut, Lebabon","33°57'47.7""N 35°35'55.5""E",,N.D.,,Closed (partially) microcosm in 250mL glass shake flasks. Plugged with non-absorbant cotton wool and incubated under ambient light/dark conditions (assumed),0.1,,,,0.9,Yes,"Rotary Shaker, 200 rpm",Yes,Microcosms partially open,42,Vessels partially sealed. Losses normalised to hopane,,Crude oil,"Light Arabian crude oil. API Gravity at 15oC, 29.22. Kinematic Viscosity at 40oC, 76.5 cSt",Liquid,Mixed directly,700,14,,First order rate constant,,,0.105,6.6,Sakaya 2019,,,N/A,N ,L,L,H,H,N ,N/A,N/A,L,L,L,M,M,H,2.0,1.7,0,1.8,46.78,1.67
966,Prisatne,i-P,19,1921-70-6,CC(C)CCCC(C)CCCC(C)CCCC(C)C,Beach sediment,5.801195876,0.76351753,Marine,18,,-0.045757491,2.84509804,1.146128036,No,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sediment,"Beirut, Lebabon","33°57'47.7""N 35°35'55.5""E",,N.D.,,Closed (partially) microcosm in 250mL glass shake flasks. Plugged with non-absorbant cotton wool and incubated under ambient light/dark conditions (assumed),0.1,,,,0.9,Yes,"Rotary Shaker, 200 rpm",Yes,Microcosms partially open,42,Vessels partially sealed. Losses normalised to hopane,,Crude oil,"Light Arabian crude oil. API Gravity at 15oC, 29.22. Kinematic Viscosity at 40oC, 76.5 cSt",Liquid,Mixed directly,700,14,,First order rate constant,,,0.119458128,5.801195876,Sakaya 2019,Potassium nitrate (KNO3) and sodiumtriphosphate pentabasic (Na5P3O10) added,,N/A,N ,L,L,H,H,N ,N/A,N/A,L,L,L,M,M,H,2.0,1.7,0,1.8,46.78,1.67
967,Prisatne,i-P,19,1921-70-6,CC(C)CCCC(C)CCCC(C)CCCC(C)C,Beach sediment,6.543209302,0.815790813,Marine,18,,-0.045757491,2.84509804,1.146128036,No,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sediment,"Beirut, Lebabon","33°57'47.7""N 35°35'55.5""E",,N.D.,,Closed (partially) microcosm in 250mL glass shake flasks. Plugged with non-absorbant cotton wool and incubated under ambient light/dark conditions (assumed),0.1,,,,0.9,Yes,"Rotary Shaker, 200 rpm",Yes,Microcosms partially open,42,Vessels partially sealed. Losses normalised to hopane,,Crude oil,"Light Arabian crude oil. API Gravity at 15oC, 29.22. Kinematic Viscosity at 40oC, 76.5 cSt",Liquid,Mixed directly,700,14,,First order rate constant,,,0.10591133,6.543209302,Sakaya 2019,,,N/A,N ,L,L,H,H,N ,N/A,N/A,L,L,L,M,M,H,2.0,1.7,0,1.8,46.78,1.67
968,Prisatne,i-P,19,1921-70-6,CC(C)CCCC(C)CCCC(C)CCCC(C)C,Lake water and sediment,30.88235294,1.489710382,Freshwater,0,,2.301029996,3.606381365,2.204119983,No,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sediment,"Cowan lake, Ohio, USA","39.3864° N, 83.9030° W",0,0,Sediment and water samples were transported from field to laboratory while packed in ice,"Closed microcosm in 250mL screw cap Erlenmeyer flask. Daily photoperiod, using light (fluorescent ""grolites"") intensities that approximated field conditions.",0.052,,,,200,No,No description provided ,Yes,Assume microcosm not fully sealed and passive aeration permitted,21,Abiotic control,10% formalin,Synthetic mixture + weathered kerosene,Kerosene is weathered JP-5 jet fuel,Liquid,Added directly to microcosm,4040,160,105.6,Zero order rate constant,,,0.0162,30.9,Cooney 1985,0.41mM KNO3 and 0.15mM KHPO4 added,Degradation kinetics determined from linear decrease between 2 time points,N/A,N ,L,L,H,M,N ,N/A,N/A,L,L,L,M,M,L,1.8,1.3,0,1.5,46.78,1.67
969,Prisatne,i-P,19,1921-70-6,CC(C)CCCC(C)CCCC(C)CCCC(C)C,Lake water and sediment,8.163265306,0.911863911,Freshwater,27,,2.301029996,3.606381365,2.204119983,No,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sediment,"Cowan lake, Ohio, USA","39.3864° N, 83.9030° W",10,17,Sediment and water samples were transported from field to laboratory while packed in ice,"Closed microcosm in 250mL screw cap Erlenmeyer flask. Daily photoperiod, using light (fluorescent ""grolites"") intensities that approximated field conditions.",0.052,,,,200,No,No description provided ,Yes,Assume microcosm not fully sealed and passive aeration permitted,8,Abiotic control,10% formalin,Synthetic mixture + weathered kerosene,Kerosene is weathered JP-5 jet fuel,Liquid,Added directly to microcosm,4040,160,81.6,Zero order rate constant,,,0.0613,8.2,Cooney 1985,0.41mM KNO3 and 0.15mM KHPO4 added,Degradation kinetics determined from linear decrease between 2 time points,N/A,N ,L,L,H,M,N ,N/A,N/A,L,L,L,M,M,H,1.8,1.7,0,1.7,46.78,1.67
970,Prisatne,i-P,19,1921-70-6,CC(C)CCCC(C)CCCC(C)CCCC(C)C,Tidal marsh sediment,17.3,1.238046103,Brackish,20,,1.77815125,4.041392685,2.761927838,No,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sediment,"Barataria Basin, Louisiana, USA","29°22'26.80"" N -89°56'17.27"" W",,N.D.,,"Open microcosm , 1.8L",1.8,,,,60,Yes,Completely mixed microcosm,Yes,Constant air flow (15mL/min) bubbled through microcosm,28,Abiotic control and normalised to hopane,Unknown. Described as killed control,Crude oil,‘sweet’ Louisiana crude oil,Liquid,Mixed directly,11000,578,,First order rate constant,,,0.040057803,17.3,Jackson 1999a,NH4 and PO4 added,Assumed density of 2g/cm3 for sediment used to calculated W:S ratio,N/A,N ,L,L,H,M,N ,N/A,N/A,L,L,L,M,M,H,1.8,1.7,0,1.7,46.78,1.67
971,Prisatne,i-P,19,1921-70-6,CC(C)CCCC(C)CCCC(C)CCCC(C)C,Freahwater marsh sediment,33,1.51851394,Freshwater,25,,1.903089987,4.041392685,2.761927838,No,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sediment,"Lake Salvador, Louisiana, USA","29.7192° N, 90.2432° W",,N.D.,Maintained in glass aquaria at ambient conditions,"Open microcosm , 1.8L",1.8,,,,80,Yes,Completely mixed microcosm,Yes,Constant air flow (15mL/min) bubbled through microcosm,28,Abiotic control and normalised to hopane,Unknown. Described as killed control,Crude oil,‘sweet’ Louisiana crude oil,Liquid,Mixed directly,11000,578,,First order rate constant,,,0.021,33,Jackson 1999b,1.0 mg/cm2 NH4-N,Assumed density of 2g/cm3 for sediment used to calculated W:S ratio,N/A,N ,L,L,H,M,N ,N/A,N/A,L,L,L,M,M,H,1.8,1.7,0,1.7,46.78,1.67
972,Prisatne,i-P,19,1921-70-6,CC(C)CCCC(C)CCCC(C)CCCC(C)C,Freahwater marsh sediment,22.4,1.350248018,Freshwater,25,,1.903089987,4.041392685,2.761927838,No,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sediment,"Lake Salvador, Louisiana, USA","29.7192° N, 90.2432° W",,N.D.,Maintained in glass aquaria at ambient conditions,"Open microcosm , 1.8L",1.8,,,,80,Yes,Completely mixed microcosm,Yes,Constant air flow (15mL/min) bubbled through microcosm,28,Abiotic control and normalised to hopane,Unknown. Described as killed control,Crude oil,‘sweet’ Louisiana crude oil,Liquid,Mixed directly,11000,578,,First order rate constant,,,0.0309375,22.4,Jackson 1999b,10.0 mg/cm2 NH4-N,Assumed density of 2g/cm3 for sediment used to calculated W:S ratio,N/A,N ,L,L,H,M,N ,N/A,N/A,L,L,L,M,M,H,1.8,1.7,0,1.7,46.78,1.67
973,Prisatne,i-P,19,1921-70-6,CC(C)CCCC(C)CCCC(C)CCCC(C)C,Freahwater marsh sediment,23.1,1.36361198,Freshwater,25,,1.903089987,4.041392685,2.761927838,No,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sediment,"Lake Salvador, Louisiana, USA","29.7192° N, 90.2432° W",,N.D.,Maintained in glass aquaria at ambient conditions,"Open microcosm , 1.8L",1.8,,,,80,Yes,Completely mixed microcosm,Yes,Constant air flow (15mL/min) bubbled through microcosm,28,Abiotic control and normalised to hopane,Unknown. Described as killed control,Crude oil,‘sweet’ Louisiana crude oil,Liquid,Mixed directly,11000,578,,First order rate constant,,,0.03,23.1,Jackson 1999b,5.0 mg/cm2 NH4-N,Assumed density of 2g/cm3 for sediment used to calculated W:S ratio,N/A,N ,L,L,H,M,N ,N/A,N/A,L,L,L,M,M,H,1.8,1.7,0,1.7,46.78,1.67
974,Prisatne,i-P,19,1921-70-6,CC(C)CCCC(C)CCCC(C)CCCC(C)C,Lake water and sediment,8.510638298,0.929962133,Freshwater,27,,2.301029996,3.606381365,2.204119983,No,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sediment,"Holiday lake, Ohio, USA ",41°05?32?N 82°43?45?W,22,5,Sediment and water samples were transported from field to laboratory while packed in ice,"Closed microcosm in 250mL screw cap Erlenmeyer flask. Daily photoperiod, using light (fluorescent ""grolites"") intensities that approximated field conditions.",0.052,,,,200,No,No description provided ,Yes,Assume microcosm not fully sealed and passive aeration permitted,8,Abiotic control,10% formalin,Synthetic mixture + weathered kerosene,Kerosene is weathered JP-5 jet fuel,Liquid,Added directly to microcosm,4040,160,84.8,Zero order rate constant,,,0.0588,8.5,Cooney 1985,"Lake recieves chronic hydrocarbon pollution, but non-oiled arm of lake sampled. 0.41mM KNO3 and 0.15mM KHPO4 added",Degradation kinetics determined from linear decrease between 2 time points,N/A,N ,L,L,H,H,N ,N/A,N/A,L,L,L,M,M,H,2.0,1.7,0,1.8,46.78,1.67
975,Prisatne,i-P,19,1921-70-6,CC(C)CCCC(C)CCCC(C)CCCC(C)C,Freahwater marsh sediment,119.5,2.077367905,Freshwater,25,,1.903089987,4.041392685,2.761927838,No,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sediment,"Lake Salvador, Louisiana, USA","29.7192° N, 90.2432° W",,N.D.,Maintained in glass aquaria at ambient conditions,"Open microcosm , 1.8L",1.8,,,,80,Yes,Completely mixed microcosm,Yes,Constant air flow (15mL/min) bubbled through microcosm,28,Abiotic control and normalised to hopane,Unknown. Described as killed control,Crude oil,‘sweet’ Louisiana crude oil,Liquid,Mixed directly,11000,578,,First order rate constant,,,0.005799163,119.5,Jackson 1999b,No ammendment,Assumed density of 2g/cm3 for sediment used to calculated W:S ratio,N/A,N ,L,L,H,H,N ,N/A,N/A,L,L,L,M,M,H,2.0,1.7,0,1.8,46.78,1.67
